"","Day","Station","Min.Delay","Min.Gap","Bound","Line","TTC.clean_time.labeled","Month"
"9316","Friday","BATHURST STATION","5","8","E","BD","Evening","January"
"9317","Friday","DUFFERIN STATION","3","7","W","BD","Evening","January"
"9318","Saturday","WILSON STATION","3","8","S","YU","Morning","January"
"9319","Saturday","WILSON STATION","3","8","S","YU","Morning","January"
"9320","Saturday","WILSON STATION","3","8","S","YU","Morning","January"
"9321","Saturday","WILSON STATION","3","8","S","YU","Morning","January"
"9322","Saturday","KENNEDY BD STATION","4","8","E","BD","Afternoon","January"
"9323","Saturday","VICTORIA PARK STATION","7","11","W","BD","Afternoon","January"
"9324","Saturday","ST GEORGE YUS STATION","3","8","N","YU","Afternoon","January"
"9325","Saturday","DAVISVILLE STATION","4","9","N","YU","Afternoon","January"
"9326","Saturday","ELLESMERE STATION","4","9","S","SRT","Afternoon","January"
"9327","Saturday","ROSEDALE STATION","5","10","N","YU","Afternoon","January"
"9328","Saturday","VAUGHAN MC STATION","3","7","S","YU","Afternoon","January"
"9329","Saturday","MCCOWAN STATION","11","16","S","SRT","Evening","January"
"9330","Saturday","HIGHWAY 407 STATION","4","8","S","YU","Evening","January"
"9331","Sunday","CASTLE FRANK STATION","9","13","E","BD","Morning","January"
"9332","Sunday","KING STATION","10","15","S","YU","Afternoon","January"
"9333","Sunday","WILSON STATION","3","8","S","YU","Afternoon","January"
"9334","Sunday","ST GEORGE YUS STATION","3","8","N","YU","Afternoon","January"
"9335","Sunday","LAWRENCE WEST STATION","5","10","N","YU","Evening","January"
"9336","Sunday","GLENCAIRN STATION","3","8","S","YU","Evening","January"
"9337","Sunday","WELLESLEY STATION","5","10","S","YU","Evening","January"
"9338","Monday","KEELE STATION","4","8","W","BD","Night","January"
"9339","Monday","MAIN STREET STATION","6","8","W","BD","Morning","January"
"9340","Monday","GREENWOOD STATION","5","7","W","BD","Morning","January"
"9341","Monday","NORTH YORK CTR STATION","10","12","N","YU","Morning","January"
"9342","Monday","BROADVIEW STATION","8","11","E","BD","Afternoon","January"
"9343","Monday","KIPLING STATION","5","8","E","BD","Afternoon","January"
"9344","Monday","LAWRENCE STATION","3","6","S","YU","Afternoon","January"
"9345","Monday","COXWELL STATION","3","6","W","BD","Afternoon","January"
"9346","Monday","SHERBOURNE STATION","3","5","E","BD","Afternoon","January"
"9347","Monday","MAIN STREET STATION","3","5","W","BD","Afternoon","January"
"9348","Monday","VAUGHAN MC STATION","3","5","S","YU","Evening","January"
"9349","Monday","YORKDALE STATION","3","5","S","YU","Evening","January"
"9350","Monday","COLLEGE STATION","17","19","N","YU","Evening","January"
"9351","Monday","BAY STATION","6","8","E","BD","Evening","January"
"9352","Monday","YORK UNIVERSITY STATIO","4","7","N","YU","Evening","January"
"9353","Monday","BESSARION STATION","3","8","W","SHP","Evening","January"
"9354","Monday","YORK MILLS STATION","3","8","S","YU","Evening","January"
"9355","Tuesday","KIPLING STATION","3","7","E","BD","Night","January"
"9356","Tuesday","LAWRENCE STATION","10","15","N","YU","Night","January"
"9357","Tuesday","OSGOODE STATION","4","6","S","YU","Morning","January"
"9358","Tuesday","MCCOWAN STATION","11","17","N","SRT","Morning","January"
"9359","Tuesday","QUEEN'S PARK STATION","7","10","S","YU","Morning","January"
"9360","Tuesday","VAUGHAN MC STATION","3","6","S","YU","Morning","January"
"9361","Tuesday","KENNEDY BD STATION","3","6","W","BD","Morning","January"
"9362","Tuesday","WARDEN STATION","4","7","W","BD","Afternoon","January"
"9363","Tuesday","QUEEN'S PARK STATION","3","8","N","YU","Afternoon","January"
"9364","Tuesday","MAIN STREET STATION","4","7","W","BD","Afternoon","January"
"9365","Tuesday","SHEPPARD WEST STATION","3","6","N","YU","Afternoon","January"
"9366","Tuesday","JANE STATION","3","6","E","BD","Afternoon","January"
"9367","Wednesday","KENNEDY SRT STATION","6","12","N","SRT","Morning","January"
"9368","Wednesday","YORK MILLS STATION","14","16","N","YU","Morning","January"
"9369","Wednesday","WARDEN STATION","4","7","W","BD","Morning","January"
"9370","Wednesday","CHESTER STATION","4","7","W","BD","Morning","January"
"9371","Wednesday","VAUGHAN MC STATION","3","7","S","YU","Morning","January"
"9372","Wednesday","BROADVIEW STATION","9","12","E","BD","Morning","January"
"9373","Wednesday","KING STATION","9","12","S","YU","Morning","January"
"9374","Wednesday","DONLANDS STATION","3","6","E","BD","Afternoon","January"
"9375","Wednesday","YORK MILLS STATION","8","11","N","YU","Afternoon","January"
"9376","Wednesday","BATHURST STATION","3","6","W","BD","Afternoon","January"
"9377","Wednesday","KING STATION","6","9","S","YU","Afternoon","January"
"9378","Wednesday","JANE STATION","9","11","W","BD","Evening","January"
"9379","Wednesday","KIPLING STATION","3","6","E","BD","Evening","January"
"9380","Wednesday","GREENWOOD STATION","39","43","W","BD","Evening","January"
"9381","Thursday","OSSINGTON STATION","11","15","W","BD","Night","January"
"9382","Thursday","BLOOR STATION","5","10","N","YU","Night","January"
"9383","Thursday","KIPLING STATION","5","11","E","BD","Morning","January"
"9384","Thursday","MAIN STREET STATION","4","8","E","BD","Morning","January"
"9385","Thursday","SHEPPARD WEST STATION","4","8","N","YU","Morning","January"
"9386","Thursday","DUPONT STATION","5","7","S","YU","Morning","January"
"9387","Thursday","DAVISVILLE STATION","3","5","N","YU","Morning","January"
"9388","Thursday","BROADVIEW STATION","3","5","E","BD","Morning","January"
"9389","Thursday","VAUGHAN MC STATION","5","7","S","YU","Afternoon","January"
"9390","Thursday","PAPE STATION","9","11","W","BD","Afternoon","January"
"9391","Thursday","ISLINGTON STATION","5","7","W","BD","Evening","January"
"9392","Thursday","MUSEUM STATION","5","8","S","YU","Evening","January"
"9393","Thursday","DONLANDS STATION","3","6","E","BD","Evening","January"
"9394","Thursday","QUEEN STATION","5","10","N","YU","Evening","January"
"9395","Thursday","CHESTER STATION","10","14","W","BD","Evening","January"
"9396","Friday","DOWNSVIEW PARK STATION","5","10","N","YU","Night","January"
"9397","Friday","MIDLAND STATION","45","53","N","SRT","Night","January"
"9398","Friday","GREENWOOD STATION","4","6","E","BD","Morning","January"
"9399","Friday","KENNEDY BD STATION","4","8","W","BD","Morning","January"
"9400","Friday","WILSON STATION","5","7","S","YU","Morning","January"
"9401","Friday","ROSEDALE STATION","11","13","N","YU","Morning","January"
"9402","Friday","GREENWOOD STATION","3","6","W","BD","Morning","January"
"9403","Friday","ST GEORGE BD STATION","4","7","E","BD","Afternoon","January"
"9404","Friday","SPADINA BD STATION","7","10","W","BD","Afternoon","January"
"9405","Friday","OLD MILL STATION","3","6","E","BD","Afternoon","January"
"9406","Friday","COXWELL STATION","4","7","E","BD","Evening","January"
"9407","Friday","ST GEORGE YUS STATION","12","14","N","YU","Evening","January"
"9408","Friday","VAUGHAN MC STATION","4","6","S","YU","Evening","January"
"9409","Friday","QUEEN'S PARK STATION","3","7","N","YU","Evening","January"
"9410","Friday","GREENWOOD STATION","3","7","E","BD","Evening","January"
"9411","Friday","SPADINA BD STATION","14","18","W","BD","Evening","January"
"9412","Saturday","DAVISVILLE STATION","3","8","N","YU","Morning","January"
"9413","Saturday","LANSDOWNE STATION","5","10","W","BD","Morning","January"
"9414","Saturday","GREENWOOD STATION","3","7","E","BD","Afternoon","January"
"9415","Saturday","MCCOWAN STATION","7","14","N","SRT","Afternoon","January"
"9416","Saturday","MCCOWAN STATION","5","11","N","SRT","Afternoon","January"
"9417","Saturday","MCCOWAN STATION","5","11","S","SRT","Afternoon","January"
"9418","Saturday","MCCOWAN STATION","3","9","S","SRT","Afternoon","January"
"9419","Saturday","MCCOWAN STATION","3","9","S","SRT","Afternoon","January"
"9420","Saturday","MCCOWAN STATION","3","9","S","SRT","Afternoon","January"
"9421","Saturday","ELLESMERE STATION","8","14","S","SRT","Afternoon","January"
"9422","Saturday","WOODBINE STATION","4","8","E","BD","Afternoon","January"
"9423","Saturday","VICTORIA PARK STATION","4","8","W","BD","Evening","January"
"9424","Saturday","WOODBINE STATION","4","8","W","BD","Evening","January"
"9425","Saturday","KIPLING STATION","4","8","E","BD","Evening","January"
"9426","Saturday","COXWELL STATION","7","12","E","BD","Evening","January"
"9427","Saturday","MUSEUM STATION","3","8","N","YU","Evening","January"
